age,id,became_member_on,income,F,M,O,no_gender,orig_id
56,12068,20171210,55000.0,1,0,0,0,acaba6be6c1c49309e24a5016947e0e1
32,12069,20160703,36000.0,1,0,0,0,74bf36d7ea324ea8bd199ac48c2a667e
58,12070,20170720,104000.0,0,1,0,0,12adf13711144814b9dabf37838edb47
27,12071,20160119,51000.0,0,1,0,0,65c97638799b492db492986bcd100c4a
44,12072,20170925,67000.0,0,1,0,0,ac972e26b3824aa6b0fd04a1e8ea3173
24,12073,20180117,57000.0,0,1,0,0,99786650f058428b92ae0c52f1fcb9f0
23,12074,20170112,40000.0,0,1,0,0,74e413dfd6f2437788286abfe2bc3f8a
42,12075,20171225,52000.0,1,0,0,0,8e8349489783426e8207c2f4725beb96
63,12076,20170618,41000.0,0,1,0,0,cba7152af9af4f3f95b6a3e4d942cd61
53,12077,20180329,50000.0,0,1,0,0,3dfc442e93894be19a3f5e8cf7e9c779
92,12078,20180615,61000.0,1,0,0,0,9d382dd9bcee4a4ca3c43479f2f8c04b
64,12079,20170919,52000.0,0,1,0,0,d938317453ce4cd19d991ddb18424aff
51,12080,20170103,78000.0,0,1,0,0,afd41b230f924f9ca8f5ed6249616114
66,12081,20161105,55000.0,0,1,0,0,09ac1d69e9f74deb835ecdfac30ae8f1
71,12082,20160729,75000.0,1,0,0,0,ac98ddf8c7b5412f81a47982c1ad92d7
78,12083,20160407,51000.0,1,0,0,0,2d1456de0cca44e99e5cb4cad0c1bc02
54,12084,20170901,55000.0,0,1,0,0,d223347ca85641c98e4481c4b0fa09f5
60,12085,20170923,35000.0,0,1,0,0,8cee856ceeab439e9a1da3e5685872ed
42,12086,20180312,45000.0,1,0,0,0,b136f3c766854b28a5d5a156758e1215
52,12087,20160725,84000.0,1,0,0,0,6ea759e2e1234242a48a575597924934
54,12088,20170115,76000.0,0,1,0,0,498e3d2746644f029c11d302ec235750
44,12089,20160501,73000.0,0,1,0,0,10d6b9fa4ba04fcf81fae5bbf6ccedcb
0,12090,20160730,,0,0,0,1,2a2c5ee51e784e0bb4a956a4d36ae159
66,12091,20180109,44000.0,0,1,0,0,f314544f7a174cfabbc5e50f9f4e3861
57,12092,20170901,86000.0,0,1,0,0,7bc09afcd2424080830fb57d2483c8ca
50,12093,20171125,36000.0,1,0,0,0,c41bc07277c64e399bdf8acac16093a6
79,12094,20180406,89000.0,0,1,0,0,ce0f14e3a309453b9b3701bea564e5c8
62,12095,20171120,87000.0,1,0,0,0,1a5e5fbad60f4435909b3fe0c3936082
28,12096,20171020,44000.0,0,1,0,0,97c8fec728ec4ffa9b6442fdbd5e3b27
30,12097,20170912,68000.0,0,1,0,0,f995ce8fa0fe41cd85fc4437aceec549
55,12098,20160314,119000.0,1,0,0,0,5f83c29712164b40827cc3268858aa28
53,12099,20180211,81000.0,0,1,0,0,dc7aa18c5c934408a988dde8a29b8f27
77,12100,20160127,84000.0,0,1,0,0,5d3f09e7ccb5466d875925d63db35f72
36,12101,20170121,52000.0,1,0,0,0,65e8796e81f2400ea600a24519054a5e
51,12102,20180425,79000.0,0,1,0,0,a1bd64f89836452ca3cd5254de93c7de
55,12103,20180726,65000.0,1,0,0,0,f69e66bb9d2e41eaa2aacbaa18632c08
45,12104,20150226,87000.0,1,0,0,0,3396faea6acd42538d1ab5f76ba1a942
75,12105,20171017,48000.0,0,1,0,0,990ac03c08fd4746997436c1a9d2fe97
61,12106,20180220,52000.0,0,1,0,0,8d20cb72c43c43699ff1074fd1e7d468
35,12107,20170908,52000.0,1,0,0,0,674ec949e69948f493d910ab163eb142
29,12108,20180111,65000.0,0,1,0,0,4eb8052c9a3543db822018461431ab21
73,12109,20180531,87000.0,0,1,0,0,ea1fa9947eae4c84a11160641809bb66
52,12110,20170302,103000.0,0,1,0,0,bfd58ea4ca714cb3a762b088dcfe26f3
68,12111,20151124,59000.0,1,0,0,0,458339942fd54a30ab1c685d6d854358
58,12112,20170423,111000.0,1,0,0,0,490ca12f690d413aaf75d08c56067ea4
0,12113,20180207,,0,0,0,1,9504588a36ed4c868759a7092cdfa7b1
58,12114,20130916,57000.0,1,0,0,0,d3ec56372751419fa502e63f77498da0
20,12115,20180411,42000.0,0,1,0,0,facb71d84b5f476c92428d60a73513a8
75,12116,20170907,98000.0,1,0,0,0,6d86fa31d7bb49a1be3197271181d5cf
51,12117,20140812,36000.0,0,1,0,0,fe46a70abe4c4aa8b1e7a4a28e49d171
45,12118,20170416,56000.0,1,0,0,0,f0b38ab2fd2b4a88a4a56c8236ed02d2
25,12119,20170911,73000.0,0,1,0,0,8b9c4b3e870f4b9e89a24d8d1ff8689a
28,12120,20180223,65000.0,0,1,0,0,6046562b4893477b95a0710c089c7130
72,12121,20170923,77000.0,1,0,0,0,edc56b3483764afa84e97d6d4da7584c
41,12122,20170703,44000.0,1,0,0,0,133a58e4ebdf45dd9e8f48325bdb22f4
56,12123,20160416,90000.0,0,1,0,0,df4ac97397f74923bd7e1c9eaa63a80f
0,12124,20160711,,0,0,0,1,8664869ece6148c3bae009024127af9c
53,12125,20170919,57000.0,0,1,0,0,f526f655ab8e48f2873dcda54a301afd
68,12126,20160606,78000.0,0,1,0,0,a0038bc855994ea28ae8027ed22fffc2
50,12127,20170415,90000.0,0,1,0,0,e74d665313f8459fba306ff4dc3ac5de
55,12128,20161221,109000.0,0,1,0,0,6e0dc8e3541a4673bbea288b933f4c2b
64,12129,20171201,36000.0,1,0,0,0,347f24ff65324864b9f9ab3e3adc3b5c
78,12130,20170224,78000.0,1,0,0,0,9e11b206b5784951ba5b0ff06fd505cd
0,12131,20180309,,0,0,0,1,1252c957dfb44171a3cbe9ad5f0ea1d7
55,12132,20170603,72000.0,0,1,0,0,c4cdf0fdcf6a4350a84e8cc15027cf9f
91,12133,20171218,80000.0,1,0,0,0,7571804b4d544975a9450893feea891f
27,12134,20150731,61000.0,0,1,0,0,20a6deffb59145a181e9640ed2b2c228
73,12135,20150929,87000.0,1,0,0,0,a10162dac5614ce28bc0e2d154e2224c
0,12136,20150320,,0,0,0,1,a94a0e9e1b544cea8ee81e80ea3688a0
34,12137,20171218,62000.0,0,1,0,0,78c2d93381464a3f9032eb9a643e25fe
55,12138,20180421,41000.0,0,1,0,0,d3dd87ad6bc949d19dd1057d26d968d5
45,12139,20180408,50000.0,0,1,0,0,6eea5ba7675c40819cf15dbeacc8897f
68,12140,20130906,93000.0,0,1,0,0,df6c3af2b21049fe9e676c9599ccc0ef
34,12141,20171121,47000.0,0,1,0,0,8bd4f1323743436a8cd57db497090a2d
39,12142,20160217,61000.0,0,1,0,0,0bfbad000b9844b3bc6753262251ecd2
58,12143,20150817,72000.0,0,1,0,0,aeee1b7840224e07b2f3574b63001698
20,12144,20131118,37000.0,0,1,0,0,b1f46c32073f44fea1483fe394856408
70,12145,20170407,103000.0,1,0,0,0,6317f18c59d54a429d8d2dc2998bd394
55,12146,20180111,32000.0,1,0,0,0,112cc38e64174facabfd265a62fc44c5
70,12147,20150714,96000.0,1,0,0,0,8d4d3da98c7b40d4840564524c0d0d4a
64,12148,20180331,56000.0,1,0,0,0,eb8461341d844f438fab8c4a69a27734
63,12149,20170813,61000.0,1,0,0,0,dfbc55ab3f6e4b508e473cd6752c68fb
63,12150,20150823,88000.0,1,0,0,0,187b3bf0d99f40c585166d98cadc941c
19,12151,20160721,32000.0,1,0,0,0,301f39f69efa4bdea4468c6059191d53
50,12152,20171014,99000.0,1,0,0,0,a47ee0a952974c269798b179e40070b7
39,12153,20140415,35000.0,1,0,0,0,41aee69895c341108f1e4d65a711f8b9
75,12154,20170420,72000.0,0,1,0,0,7e762e3fc76c4def85609cf1b70e499c
44,12155,20171031,44000.0,0,0,1,0,a8cbc68021424631b983f29a73974b11
70,12156,20180619,93000.0,1,0,0,0,8461a62a2a4d404e8baca56e5a4dc20f
71,12157,20160605,92000.0,0,1,0,0,dde6811f1d3b438187f179963abcac98
32,12158,20180526,60000.0,0,1,0,0,cb0147b0870d4aec9c0735188ed755fe
58,12159,20160222,65000.0,0,1,0,0,f92651e747004faba3d2d8083c07d8f3
23,12160,20170703,34000.0,1,0,0,0,5bd256d63385406b94de643992856231
59,12161,20180429,115000.0,1,0,0,0,6d9f997f587349d1b3977558dda3e2af
53,12162,20150103,68000.0,0,1,0,0,63372429ab224b8f8b1939a70a77ea7d
0,12163,20170303,,0,0,0,1,1b2df224a41b4aa9a269be43a4b4d0ba
62,12164,20160207,72000.0,0,1,0,0,886e98d7b2b34db7a122121e0760b05d
62,12165,20180127,77000.0,1,0,0,0,9a3d4c98199149e894023860eaeac542
43,12166,20180516,60000.0,1,0,0,0,ac41b8574427446e8f31fc37042ac3ee
27,12167,20170709,62000.0,0,1,0,0,a87dd5ea878444f08ab557b145c5377c
67,12168,20160831,96000.0,1,0,0,0,f8676ef6a9d94a0a868a00ef9f687715
49,12169,20171211,67000.0,0,1,0,0,8656a80ea2584f04963317d19f63a40c
51,12170,20140913,79000.0,0,1,0,0,25c34888681c46acb8aff3ef0a842aca
50,12171,20151219,62000.0,0,1,0,0,77e2665e47184ad79d1705fe09f15730
60,12172,20180111,31000.0,0,1,0,0,5baef2b5cb3a4aee8534e0d4a2e399e4
37,12173,20170302,83000.0,1,0,0,0,47bbfabcf1e447a79b7f189d2b197b05
38,12174,20170727,40000.0,0,1,0,0,32fb5f395ecc4929a84f7662c456ff72
28,12175,20171120,64000.0,1,0,0,0,31db9ac5fd334f65bd0598d85b7e9d4a
64,12176,20170605,108000.0,0,1,0,0,6472c4fee5004a70a14cff948130ab6a
0,12177,20171015,,0,0,0,1,8857500540a74e0a95c9919bb789c787
0,12178,20161210,,0,0,0,1,5827ad2a640444d1aa2868d6bfc65e05
37,12179,20150304,49000.0,0,1,0,0,b79b26728dff48cf9e07ec7cc4b74d66
0,12180,20161221,,0,0,0,1,143d05b3029c483a80c3ebb4fa3aa620
25,12181,20180527,68000.0,1,0,0,0,fbb3e5a730234388800162ceaf1b9de3
66,12182,20180205,96000.0,1,0,0,0,58d199bd8c0142529feffe3cb00a9da7
74,12183,20160813,112000.0,1,0,0,0,793a0463fc47489fa20bc46178315d66
32,12184,20180624,45000.0,1,0,0,0,43b1ca5826de42a48707d29dcfa7d7ad
57,12185,20151202,56000.0,1,0,0,0,5e318339b10a4578b1937bc06b9b4cca
92,12186,20160908,53000.0,0,1,0,0,14b8e91e01a348198b6f4fb0f28d9ab1
24,12187,20161021,57000.0,0,1,0,0,7fbdb682e1cb47b8aa05b7d05cd5d3a6
55,12188,20151125,100000.0,0,1,0,0,060f8becdb7543ed82d9ef1afd10e274
56,12189,20140911,66000.0,0,1,0,0,35c863d477084f7fb46e4b309cf3ea5d
64,12190,20161102,70000.0,1,0,0,0,0d069e0def304114b261daa9695433ba
0,12191,20150612,,0,0,0,1,658806e12724476f875e2418141c3279
58,12192,20160228,51000.0,1,0,0,0,ed0780d61c1a49699b6592a05f5ae459
0,12193,20180424,,0,0,0,1,328b6cecb5434704bfd6d5ac35881140
73,12194,20180701,36000.0,0,1,0,0,c7403905ee24419aa50a4f1815198e5e
78,12195,20160512,94000.0,0,1,0,0,61047f86ce9c4dd79951d46a021d6904
39,12196,20180113,48000.0,0,1,0,0,189e8aa0b33d45e8bd8f8bbb551e4ad2
67,12197,20151108,55000.0,0,1,0,0,8cdc79bcad21462f92d7f0e35ac66cc0
67,12198,20170710,99000.0,0,0,1,0,70be3c98f6f0499ab6fd1c1e487094b5
21,12199,20180222,58000.0,0,1,0,0,c42ee240ba5c45dc88144bdd7504ba04
20,12200,20180623,52000.0,0,1,0,0,7b3a3c6a202a43d487286aa6681a00ac
54,12201,20180712,81000.0,0,1,0,0,cc2b2a9191974ae6a8bc6b6e0f1c4c97
61,12202,20160718,96000.0,0,1,0,0,127f660955454bd0a5a0d7b0a6a48c62
63,12203,20180102,88000.0,0,1,0,0,5f29fa9bbadd4010b698f16b89b1fd80
45,12204,20170901,41000.0,0,1,0,0,24c6acb661704e08aa8f57c497edc663
50,12205,20170830,60000.0,1,0,0,0,14a0ac6daabd41e49a79fb4c2a413c94
0,12206,20160328,,0,0,0,1,a9012cc8c7d94d2aae450ea4c314d394
42,12207,20180715,30000.0,0,1,0,0,047a2de0c17849c89d04248c357cab52
64,12208,20180624,33000.0,1,0,0,0,067d00749d234d72946b07f1f472fcba
19,12209,20170506,31000.0,0,1,0,0,13c3c9b11acd4d509efc39eb928248f6
48,12210,20170401,60000.0,1,0,0,0,8f3dfac303b74df788dae87f1a3eb2f5
56,12211,20180228,72000.0,0,0,1,0,09531802efb9407586a3061eefd9cfef
36,12212,20130813,51000.0,0,1,0,0,9b57fc35a3e94321b91896e05e4bd83f
0,12213,20160602,,0,0,0,1,2170a95b5a08405eb33a3b21f19bdf1b
0,12214,20170901,,0,0,0,1,9b177c2a75054cc2a10db0e666a565f5
20,12215,20171011,46000.0,1,0,0,0,04fcbc5e1faf4b7bba20116ecb30ca17
41,12216,20171207,53000.0,1,0,0,0,ff9beda564da4bab81633fca744037dc
0,12217,20171110,,0,0,0,1,aaac4f1e28ec4f6e95b724e4974b41bf
56,12218,20160521,106000.0,0,1,0,0,72c8dfba6eb44158af1115edbdc3dd8c
57,12219,20140211,66000.0,0,1,0,0,b4e0faec308c46c196235fdc0b0821f8
55,12220,20170515,60000.0,0,1,0,0,9d491dc1e3ca4c41a54c9b8da54f6764
63,12221,20160619,97000.0,1,0,0,0,eb3ce155c32f4c80a29a3417a1e698d5
90,12222,20161014,104000.0,1,0,0,0,c6f99c74d2a84deb9f021324d0e1a863
19,12223,20171028,39000.0,0,1,0,0,11423ed89bbb4f78943e6667fa9eee86
68,12224,20141211,54000.0,0,1,0,0,6cd32ababc644c6c8a2644368c795728
52,12225,20180711,70000.0,0,1,0,0,34b8b6c78bd042538c9ce74b7d8e40ca
76,12226,20180315,62000.0,0,1,0,0,332aa1f51a7643199d9d60f885230511
64,12227,20180330,100000.0,1,0,0,0,888b4c8271d7405099787146343929e8
59,12228,20180224,40000.0,0,1,0,0,7ca26be2427d4ca6916d5798997361c6
48,12229,20180523,37000.0,1,0,0,0,c15d0f3d85d1418db38392877091325b
68,12230,20161002,55000.0,0,1,0,0,77fef96c3b8a4a89a43c4127b9b23adf
0,12231,20180526,,0,0,0,1,7df9de0240c743b8a53743791d8f39f7
25,12232,20170104,39000.0,1,0,0,0,c36979028fb641848997b28b35b1e0ce
56,12233,20180308,93000.0,0,1,0,0,b7879e91fcaa4b2eb7dc5f31ccfdae1b
73,12234,20170808,113000.0,1,0,0,0,08926f1f08c34a4a9681ab3d6a5ef17e
72,12235,20160503,96000.0,0,1,0,0,3622ea602ea242a68bf3bf73df66bbb9
27,12236,20141002,38000.0,0,1,0,0,b7e1468163f146eaa0b2a0359a6b733c
27,12237,20180125,37000.0,0,1,0,0,f900feb23c6949d1aa3e2c6c3cc5c7e5
73,12238,20170205,43000.0,0,1,0,0,d210546d39034722ae351b45b0b56d25
50,12239,20161123,53000.0,0,1,0,0,5020a1a69f4c48749526643389e7e8c3
19,12240,20160626,39000.0,0,1,0,0,7f22a3ef50594700ab5096e9b0fc5298
0,12241,20180118,,0,0,0,1,a58629a6827f48a2a5d3127db9bee811
67,12242,20131115,52000.0,0,1,0,0,afe18417cb5241e5b76cb3a5b1ca661e
27,12243,20160614,41000.0,0,1,0,0,2587a4254c8744288dc5e472119a4274
20,12244,20151011,55000.0,0,1,0,0,8a0218a6c58345558d776dd45979af38
34,12245,20180301,48000.0,0,1,0,0,28ae5599449d43288b3e0983080ad04c
54,12246,20170826,84000.0,0,1,0,0,1202fceb1b8e40ffb03ed9d664cd34fc
44,12247,20171228,51000.0,0,1,0,0,f5b1bf31e4484153a8d6ffbb312da4b7
59,12248,20161225,34000.0,0,1,0,0,26de843918834f53b73844559b4b90f2
63,12249,20170926,89000.0,0,1,0,0,f2ac47ad6a874a10b85490a42cb23d76
55,12250,20160715,91000.0,1,0,0,0,9a800b4c6a5141c58da7c46d88bdaa91
0,12251,20171117,,0,0,0,1,22983eb87bcd4795b330c2d20d910653
48,12252,20161009,53000.0,1,0,0,0,3604067a5af745549b026cc2f4434567
28,12253,20160227,48000.0,0,1,0,0,85cca17ba1414d76b9382420a0d869d1
36,12254,20171202,91000.0,1,0,0,0,4429b18a9761470d921cb74bba65470e
46,12255,20171016,71000.0,0,1,0,0,ad20bf997b3d4d99b6c8afd17a33232b
87,12256,20170325,61000.0,1,0,0,0,b7aa6f74b09b40d89cfbdbba1350b282
56,12257,20160325,88000.0,0,1,0,0,89939d40a29c4cec90827c6a370306a6
69,12258,20171128,58000.0,0,1,0,0,f22beaa171b84c579ffa84131f755ebe
47,12259,20150922,57000.0,1,0,0,0,65744b44aa9a415bb0d1dcd84b29395f
54,12260,20160428,110000.0,1,0,0,0,4af072ea19dd4d87be88f04be942a4d5
56,12261,20180430,68000.0,1,0,0,0,c6cdd8fa71ac4366a365c8a971232330
20,12262,20180220,31000.0,0,1,0,0,7dd8f1f777494b70a41fa2f6ac9901a4
49,12263,20150410,64000.0,0,0,1,0,fa7519955dc94052ab6fbee88775d412
89,12264,20170918,107000.0,1,0,0,0,aeb2465e958342f39d18e44d6ba36311
74,12265,20170312,66000.0,1,0,0,0,cbf24f9d89e546c7872f28326a7821d3
54,12266,20170915,63000.0,0,1,0,0,2c6d717ac83a44e3bdac1a09b2c1b3a7
0,12267,20180129,,0,0,0,1,3b792cbfde214022b5aac8207f482f6a
78,12268,20160318,57000.0,1,0,0,0,cfc2c56dd3ec4ce8be3b41a91ac8a967
0,12269,20171115,,0,0,0,1,384c25983b6b40208362f8053b62378e
55,12270,20180225,75000.0,1,0,0,0,7fd1bdfdb0a9430c919ba908dddf0254
45,12271,20140609,94000.0,0,1,0,0,7d47f3a573e34dadb223d70389da903f
27,12272,20180410,60000.0,0,1,0,0,6ed1b52f1db249c9b0db544e1e521eec
19,12273,20140619,61000.0,0,1,0,0,fe54dec74c99440bb4ee266e2a4c778d
0,12274,20171027,,0,0,0,1,e959acbfc347460b8a55f94fc64e661b
63,12275,20160610,103000.0,1,0,0,0,23222e141aae4ba9b8efd19138d8f30f
55,12276,20171007,99000.0,0,1,0,0,5da06c89165842058885d81018a7ced6
59,12277,20160129,64000.0,0,1,0,0,8a60eeb9a6184dd9a19075aebbc1ec71
26,12278,20140227,42000.0,0,1,0,0,0cb948aa329f4902afa2e3f19af6dec9
70,12279,20180429,97000.0,1,0,0,0,3ff3ba62ae5b46e3b81d6c505bbae67c
44,12280,20180112,41000.0,0,1,0,0,4957ce23e5594b26a7b374b20271ed47
61,12281,20170611,86000.0,1,0,0,0,9ebea19881914675872b19e6998fa0e5
29,12282,20171115,45000.0,0,1,0,0,448e7ec51aff47b5aa87edecca3a51ae
0,12283,20171031,,0,0,0,1,c42e31b92abd41368be7ed1cf0a7ac46
37,12284,20141020,69000.0,0,1,0,0,5a2ee75088994187bed4cb8404acb54a
81,12285,20180115,98000.0,0,1,0,0,f66453345d8e4d4fb96562207f39071d
0,12286,20170903,,0,0,0,1,cb566e7fef264e6db3c9df16af197f0f
92,12287,20180602,94000.0,1,0,0,0,69d2fbf20a124c91a75e9938c85e2fde
56,12288,20180521,50000.0,0,1,0,0,54eaf9f5ddc04ce6a91d8385bb0a8d17
66,12289,20161201,85000.0,1,0,0,0,0a331bcbd92f4719ab8ad2223fd588fe
56,12290,20170212,48000.0,0,1,0,0,dbbd2a13fcae41c8a80a6521b9a46c35
61,12291,20160322,73000.0,0,1,0,0,a97e140cf0094644a99290c1172f7d18
50,12292,20160529,108000.0,1,0,0,0,6b49e02272f84e3fa02207f58a1b1aa9
95,12293,20160319,52000.0,1,0,0,0,b8fea1db59094b43927802db63db5185
74,12294,20180408,34000.0,1,0,0,0,2073b670f77040db9854ed363895fbc5
36,12295,20161122,73000.0,1,0,0,0,cda9cfe7fef94bff967275bfac03a633
56,12296,20170410,82000.0,0,1,0,0,899ed0c4994f47c4b3dd71eb929870bc
50,12297,20151226,37000.0,1,0,0,0,7d074f93492e43e6aa923e6516b449ab
58,12298,20180228,91000.0,1,0,0,0,de40dd24f3694867b0be0858438b08ad
83,12299,20160719,86000.0,1,0,0,0,adca596a441a4d68b76a57d19f4041ab
93,12300,20180123,52000.0,0,1,0,0,da53066ed4d84acfacb1d696b8516622
0,12301,20160824,,0,0,0,1,dedf65cb4a424320a2d1f7d0b52cb9ee
56,12302,20130804,31000.0,0,1,0,0,ec09bad002ba40f1b327714e29cd50fd
43,12303,20170517,74000.0,0,1,0,0,24306c53db4a41aca1c2e10cc4f935da
79,12304,20161124,47000.0,1,0,0,0,f03fb4cc7caf44bbbe6b93a26eda48d3
52,12305,20161011,75000.0,1,0,0,0,fefb63b1b736417483421d71ec312673
49,12306,20170602,96000.0,0,1,0,0,369820dc6a5f42c5b82e95d95b58ec9f
35,12307,20170811,60000.0,1,0,0,0,061e7367906a4d0087b8e8f2f92a313e
73,12308,20151030,74000.0,1,0,0,0,5e49e14374c74ac790ee69107c2134a3
47,12309,20170417,30000.0,0,0,1,0,76fc3f62a604480f8c8edfbb9fcda535
71,12310,20171219,73000.0,1,0,0,0,7742d6d657ae456390edceea069a5244
48,12311,20141111,71000.0,0,1,0,0,188c44a489374810aa61fdaeb47802e4
53,12312,20161028,103000.0,1,0,0,0,08031f6005104429b664b7abd3a54136
50,12313,20160713,85000.0,1,0,0,0,eef30ea4525f4f23bb8de34871b406ee
63,12314,20160522,77000.0,1,0,0,0,6cc6953adbe241bdabd0b950f11a35e9
75,12315,20170322,35000.0,1,0,0,0,3ca04833f5c546bd8a215faa3d5d09b4
51,12316,20171029,78000.0,0,1,0,0,6a5420fc4698440da6a12cb0f00cc7d0
51,12317,20180101,70000.0,0,1,0,0,7b617719add74bb4a161376cf419c023
79,12318,20170618,78000.0,1,0,0,0,eaf62110c2f744719e0ff528a2717747
0,12319,20161208,,0,0,0,1,547b2f119694435b9f3ecd92867468dc
64,12320,20180528,32000.0,0,1,0,0,072ee847d4c348db9c24669902dc6abb
69,12321,20180424,96000.0,0,1,0,0,aecc4f164b69498fa32aa173636fecbe
49,12322,20170628,81000.0,1,0,0,0,089884c069654beba55de2442e32ea82
74,12323,20170211,104000.0,1,0,0,0,e5577291ea424ed2b73957bdbfd295ab
53,12324,20150912,83000.0,1,0,0,0,478ffc2902e948118e3bffbf524be33d
56,12325,20150702,63000.0,0,1,0,0,f14485a649734ab08e12b08af82d775d
40,12326,20170131,86000.0,0,1,0,0,0a79a089b9d543438ba577e66e0eea82
59,12327,20180726,88000.0,1,0,0,0,3b9ec536e4224688950913b9cf53362c
55,12328,20150730,87000.0,1,0,0,0,44940fac0451459992c4fe4d6b1d1d08
80,12329,20170126,61000.0,1,0,0,0,f07862abca4a4b8d98e0ef8ed8b808f5
32,12330,20180503,53000.0,0,1,0,0,6924192984cf4a17ac5e5b1a937af4b2
48,12331,20170609,114000.0,1,0,0,0,0f14c97e012049359320876b8dffef58
58,12332,20171122,99000.0,0,1,0,0,d14673707a6a4f329ee68f9b6cc5bc2a
79,12333,20160711,76000.0,0,1,0,0,f55ad8ad42634441895b83676d49ba45
0,12334,20180124,,0,0,0,1,effbbf2f8081437eb1fa22e17dd84038
37,12335,20180223,67000.0,0,1,0,0,6e3e06d5cd9c478e86894e50289f9ef9
69,12336,20170107,67000.0,0,1,0,0,5dab8e57f86842ecb438ad9099c61166
70,12337,20160827,59000.0,0,1,0,0,68a537d08baa4a7f89b0bc4c246453f4
66,12338,20141021,66000.0,0,1,0,0,59117e97e0424ab89455dc9607b9b7e7
34,12339,20160922,31000.0,0,1,0,0,eeb1816aa0bd47fca44cc96531bc913a
63,12340,20170413,70000.0,1,0,0,0,3dbbfc8fc19d40df9877aa53a91e601b
0,12341,20171113,,0,0,0,1,3491cc10ee534ae49555eb277bc5df1c
21,12342,20180621,40000.0,1,0,0,0,0a5bf99f04044a00b1c51b0ab02201af
51,12343,20170508,90000.0,1,0,0,0,457bb303e71f4624bad5afbb2b9a087f
0,12344,20170402,,0,0,0,1,62d6bfcd9c554637b92dcd556003a2e2
0,12345,20180324,,0,0,0,1,5a235652186f4b1d8867c5597607435c
55,12346,20170924,113000.0,0,1,0,0,402d0d57aacc4533ab4384581d0fae61
47,12347,20180505,59000.0,1,0,0,0,5253087d9deb4d2c81f8bd6690ec229e
23,12348,20140525,73000.0,0,1,0,0,bdc83aa918b94994a9a9d4b0b4623e21
46,12349,20180531,78000.0,0,1,0,0,c1d6f806a92c46fdaacaca6b9c8d2e18
93,12350,20170914,73000.0,1,0,0,0,bfc1e0be52a141b5a89f3410d5f9eb37
69,12351,20160316,78000.0,1,0,0,0,206ce5f33eb14623888263d2b945d089
58,12352,20180705,50000.0,1,0,0,0,fcd0080e7fa846abbb637131d0c466e3
55,12353,20171201,76000.0,1,0,0,0,9d2b3df217334085aa72aeba559b70e1
43,12354,20161122,36000.0,1,0,0,0,56a24501a23f4d34b70d88ab867b65e2
59,12355,20180327,74000.0,1,0,0,0,07d1d0df6d1e467ba9e23844145b1477
0,12356,20170322,,0,0,0,1,7a732c740d84488f99fbbaa55b6c144c
51,12357,20170104,58000.0,1,0,0,0,953f68d9acdd47548bcc529af7d9e5ba
43,12358,20171002,64000.0,0,1,0,0,64fdf1c65c4a4e59bc18f5b3cb84ed75
59,12359,20171013,55000.0,1,0,0,0,d35cd59ac53044be82475629775a8410
0,12360,20180419,,0,0,0,1,bc7c1dde048047dea45b05467ec2769c
57,12361,20170808,54000.0,1,0,0,0,68890545a1f541c5b8eb6c69682596ab
23,12362,20161223,69000.0,0,1,0,0,884a4f84900746388eac0d67a194ab27
70,12363,20171129,72000.0,1,0,0,0,043bcfeacb874bbc837300701ce25870
62,12364,20170531,62000.0,1,0,0,0,01f663b988964a4caca8b19abecb551d
64,12365,20170723,57000.0,0,1,0,0,0c41798831f44abfbe474aba2ee0a802
87,12366,20170315,47000.0,1,0,0,0,ffdefcac307f4ca99ac1ebd51470f106
69,12367,20151216,50000.0,1,0,0,0,2282d0c4726b4e9fad5ea8c69002ae9a
46,12368,20170421,61000.0,0,1,0,0,bf4daf7b9b204d9f9b5e65a3c994009a
18,12369,20150831,67000.0,0,1,0,0,800e86604d1f479884f25cb9b7230f20
94,12370,20170326,85000.0,1,0,0,0,f40d6cee844544ae829e48798f635631
31,12371,20170923,54000.0,0,1,0,0,5710f347d305499b8a54b667a99baad4
61,12372,20170709,88000.0,1,0,0,0,0d3dc68161a243b3931832164030ff8b
58,12373,20141030,60000.0,0,1,0,0,7e7598e16a454124bf675d37b1a2c265
24,12374,20171017,72000.0,0,1,0,0,78e971bddb2842208b226249593b424f
52,12375,20180629,67000.0,0,1,0,0,75e8dd3225aa47908891329611068ae7
53,12376,20161029,61000.0,1,0,0,0,e3b78cfaba0247a89a32c857af219960
45,12377,20170621,49000.0,0,1,0,0,41354aa288d14c75b25b41f5781a0a90
26,12378,20140924,68000.0,0,1,0,0,231e1e33467647bbba31f6ba36d88541
47,12379,20170923,59000.0,0,1,0,0,2acc7c8939034af1b712b3568af31a44
62,12380,20180626,33000.0,0,1,0,0,8559e6ba6e4c430c8e054bc65106dd20
58,12381,20180111,62000.0,1,0,0,0,107c2d7acb4749428bc169dc0c29733b
50,12382,20180107,60000.0,0,1,0,0,448dabde725040978b8a247a20bac126
34,12383,20180515,45000.0,1,0,0,0,c1839dbd29d54aacb391b3c58176e2ba
0,12384,20150910,,0,0,0,1,d2925895f1094ecb99cf24d0a62ce1c2
27,12385,20180323,42000.0,0,1,0,0,a67bb3b2b2314de0afe3f66eb52d3100
53,12386,20171113,94000.0,1,0,0,0,4e921e366a964cd7a6ff3ea0513aa8e3
79,12387,20170520,93000.0,0,1,0,0,ff95e0a9cdfd4030958762dadcb11e1a
